NU_INSCRICAO,NU_NOTA_MT
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,0
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,453.652491851116
eb43926f5b09278e6bf0d34a2440bc8670244656,438.524536298057
893adc250ec2d94bf7fee352c7c17cb765d333b6,462.535511265666
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,444.577632490279
21e7c065af2be78876ed12d2efa20420080f6275,448.064998577446
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,439.331684654669
972908d6e89a97159ccb1dd1d4892cb970cae6a2,477.296597403594
685b9a65ae48916267ab7503f8f55a3a466abd77,632.094066115487
8064c6c452997eb96ae79e2d5d3c348581e78b14,629.314362567913
8605485ed65313a27e96f467456f1a53f1107500,493.064488170155
768fc57d371dec37913eb51f11818650d83b7e63,482.85378613725
9ddd5a166c6c32e390e4f439437e444546df1187,0
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,479.963761889155
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,502.342966864713
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,424.091848226417
689b58e47a677df619a3ff52d548b7248d7659ae,0
0a80c4d2e908eaa854b6c500ea28ae09e491a823,0
b0d03f4d46aa50849796dd95473755112c1fe26b,390.311506538319
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,427.064584464394
fd4666997792a70aa3116ea109dd8b756f5b2135,0
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,466.139741213354
28f15b94a9475a6ee13da565eca0c6afd162c4b8,426.136338629974
1bceec9f2b9439b2ba4733e3527da7d5063df496,404.731117180938
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,0
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,429.895121598669
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,515.313532387693
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,0
fc0624bcc7e605b2d20a3a16857675498491654e,487.451713015913
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,37.7409317053757
6860ba98c2c65893de299e4755087d5d6b6a6033,482.192826818168
70130a38cbf5e620b6ab5122bd69566791902b7e,14.097579617092
930383c9037251c38e40ad9843534cd98c91a0e7,0
4f2370175e8559143c43b30788b65260884ea2f9,505.73583909646
b82ad5b2113a68659252db9051093cc05087a38b,0
837c933e6e8b380e440024abe3eb4ce9a7ad6315,454.740877370425
478cf2c66a99d0106080fd93fff65c9a56b04453,0
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,460.874834311033
1ebb9d6032291ece52576d2d08192d9b2b99f454,642.437777586718
d958d954eecd475a0531335ec908bdaba301921e,469.53270165496
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,417.599879380506
ec522885b9a426515641c1c67a5528e18f14bf5a,0.777181960008491
69c2149031d76ac0451f02e2c9d0de205806a07a,0
3834a3cc23a38eccc9189e8bee7ee358b75fd635,404.697019500234
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,486.43920906281
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,472.559543303387
9374367408d6d3a00bd23fafb447f0fe9800b278,517.235974941375
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,0
c8cf85985775108a962f206bbc07f9b96edf577d,444.784075870271
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,10.9333587002467
22c4abf2162ac430458742f60e265835362dc7d3,0
e4220a05813204f233d232a847cf24d60fc460c0,552.272417853891
bc94527b84d81f7092c3694e357b02eccad91f1d,0
66a58d3b1020e10bb366884a26853f1d267bf42a,444.167527069714
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,450.705822816972
d084e1c3d7146dbef3c6481a96359948bf91d7db,455.510511144403
9888d8f325173fc4f4bac14903ac7b770478e1a4,7.71186078482533
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,533.929524832576
261b29785844821814715b52511dbe7bc6905168,522.634543748457
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,18.1389602218821
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,427.247294538338
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,458.618610555719
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,505.328290378326
2aee59a8709e9bbf7de39903fe1172fd948e44c1,549.159710953514
cf71722a9c4e583c4931ebc390cfe917e63e80c1,495.476850875588
77b20dfbf4075cf839105980792b7298380acabb,1.22576431257134
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,0
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,401.036520320722
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,0
0e326387495f24745d2bc6110ac18f3580e56290,559.449417369569
f94f945618e9047bdde48cc06cc7a6e0af719a37,393.450551567063
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,456.304669526601
3d4c1727853053cb5eb4d407b22396e314509d86,0
580063acdd223dad07639900466c199c7ec6de6f,462.781170524293
265f10f7456631dec2915feb97ca6b706d8afb34,410.834720779974
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,584.041384534722
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,0
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,503.629662756591
6d599c950879cc9667cc49f0bc52ba4868387962,0
7ff56884aabc69f1d8b14577a6407ac705d35620,381.93134332558
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,520.837771069122
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,0
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,0
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,454.206836498342
424bdb568028c00e963fc710f7a31107978feb84,423.540207875983
9fc249e4d6dece656c8796d34208d45dc535c3a7,550.707628374331
827c808e5a3d17b81cd7cb9434f92b276416a39e,447.512177170265
3b14b7a79a33800100b57153088a4658c2979c57,432.653600772779
5916e2530308e5ce4602179367a5372a5f5135e2,456.487964064632
a5880689fa0d7e2b80596a17c3f6a9e85439d398,524.974549837269
c8cf5c4159c454809b801ea438db3974e8242c7b,536.536960996232
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,637.157335926927
19b8b06263c22bc148bd3e79ced71751b0462f67,3.46531324212098
68043cf6df7116c4fbe9e8c461155a79d1149997,519.446412504705
ffbf2b9497516c22da904a5736fef527ba8b868f,426.27360867699
5001def5a54c7352a7f5efe6ca553cddeca44e73,509.964884819529
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,599.0104910089
c69d18e6e6b386e2e1592648d9e2366de5f64c06,0
c57a918711e5f9909c06865804a1cc13ccb38936,468.195635066154
d43c8bc37d22f63102d62317b61cbcdb1331054c,579.133905701789
373440621611720645f51dbbada979c89bb14cd9,472.684772183002
6cb9ea06bba586157fee26eb9d3642894fd55b43,448.662386244462
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,0
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,489.331569189681
36f872f6120d768d0659a8dc67903c0ebf85f7e1,428.428976033497
6eac66cd9ec970d8887a7df2ed69c132b8049521,26.0195780225273
194268c39d944ac4b3930c2c0bd8342c15773ad0,0
32ecd1831c2972d2e350967d4c96614030d9c2e6,440.377470705752
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,10.9816324590825
9f9fc9c670143177022b7ea79292186768fb3849,420.229193639703
fe8333dd7a48c2c6da19394b93e6413b2d969588,704.786557745817
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,534.536522729283
e7155d360d9614f96d8f28af8cebee412228e753,505.783755472965
8bc5a02113c1d872fd3d7c745df40e622400e51a,631.108143466781
2900ff93d1f83e953e0b7abdfa3fb081366c967c,0
e3674c21fa2357713f79e3e228580d7a772c62ca,525.27996033047
7c8d53c9ecdb67403aa3a048a3d91f076934b160,0
406d38e4421757935a3e7898f767a98c306e4015,12.5136283105647
9aa4a411cd914b73b9d2843d50f7796dad1c0969,445.60780338989
061ec45bddd19204b4ed9e1cc794b116aaffcd97,582.982146060665
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,485.262338779841
0cae68bb07813f6be4f476c21d699c697cb479d9,2.08923667871569
1ab6ff506119fe0fb2b17147c7019e7419a4be14,469.696731881595
83400bcebb04d1605ad7d37568b1bf4bde04b494,445.411617517963
54899865c8bed8eb4d54c8d4c8ae09a30864290c,658.05004854751
63e7e834e16f11029f62736780b3a101cac5e5f8,600.313133264456
dc7a06efb8feb5e397b1d57d5478e2965322e80e,476.626921653375
625786c698ec763a4dbba2978876dacf605d42c8,0
8ba8d9f7e4d980b58556226d906e2236659cda4f,395.211279593779
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,0
ef52f1830fe4acb0d7ce223353a239b3fac81925,447.944096825081
873ca0475258c0454ff969ff7f8b779c30729f48,475.201361813441
43d7bd465f67853f09b8ea211afa8cba29d6452a,392.702874649342
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,435.149362726556
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,513.332443481378
49a9e7f2baa21147daed25a03be27ef0d785cdaf,428.010840120606
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,559.400241363416
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,567.113890437549
97854c6bc17f30f476dc404dc3e74bda38afb8ba,10.0524515728571
c57e5c73a18d895c0d10f18f4ca74d5073c16698,534.658798893075
2ed840bcb61092680e034399b5b638d6492e146e,12.9952673928098
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,457.161877304969
1a4a30ccca625947b0d2a60f25702e8066320f5c,0
291eda98ff5f826d1adeec3ce1efc385ece76e7c,421.335802502703
a976f1e8f9ba929071999ca384edb2f2bd0e0026,454.443310922936
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,0
601eb56c4870e7f3ce567bef879997434fab6978,426.639149960437
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,471.438301523411
8d2007f35400585b1a23535658a56e3f56deae16,588.273104768159
504fb778c3000f0f74c49d28a157ef535df7b26e,494.541523620148
41486a1936312d298dd64860a5d146bbe6e1f6ad,440.953681064354
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,0
eaf79174460e09e7653d588de06f97e1bbd42138,515.457571820572
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,412.418763269891
2181b6cd1a507e4be28b56bc22a49fc0c508891f,478.942396543691
5cf539ec5fbefdd7e36c73555623aef55261b30a,612.755067890415
cfcaab878786f9216a4d8433f2a46bad9276aee4,466.861404232653
1b24de7ad1184ad4a97f373e876b96eea61c6b17,525.123943492633
c261830482fb017b2cca67da0781f4b8b8d83187,0.702079839394472
62add403579d50fbee420593bd16447b10679b89,527.029172936181
d8e056958f364d9b9abc8cd7d7e464341655e324,6.82366103132695
e00b16108ae0577000f16ced5a92205b35879b17,430.564538052957
578b34d9c52218727f025eeeb7e9ece099e7962e,6.86137482581587
91011d06f4c11199a3ae872aacadadd7d5d75f1c,0.190060654538037
139838127162e6aa92bebbc5651e0472286a0619,0
3c4914af467ac58e125a45a078ab6cd43e13b655,461.675390531938
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,436.61584709462
df7d7db821755b6e9a024a3cebe06b8155d9c708,437.470747725816
8134453bc66345ba09033fc2118df694fa6a5299,472.38838255797
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,466.98746453995
b04d55df23021bca201b74ffe2e63ea7f2449877,469.636301318451
3f318550fb1494cc6160d1e031ae29ac2fc065aa,475.025465685836
ef77de8ef635260390a3261262869ca5c6135f59,0
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,13.9743112941705
c7cc0461b2c741ae81ee815a975dc6b9e514875c,464.238447281805
73274817307e9baf478abdd2e6e73bab0ab26ecc,1.63136092372091
af6c4e9ec5b12de767977306416bd0d9447d310d,428.757137578209
7b309e8114f95274ac95aad6697df953fce1d861,438.504715798442
354a476d6cc00db02bbe4bacbebe0298c14b9926,5.52389789367582
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,428.989560118314
adcb305091a3f8b4a9771362caaae7d2b39465c2,486.620619966583
3b08ec5615162eeef39ddf97c305601f8d6be53c,612.911678423349
dd8bf6ed8a7291b0bac35478a7d4812939478898,522.498016841087
298c9c61c87385c00c8eaa4192d153a8d059e411,461.621512662988
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,0
64449fe7c928f02f796c5b0d527c681b537f7859,450.513153326725
bfaa66d24544cca4105e4364d9228bb8dc61c14a,0
62d6fdccdcae41351a63bcd346eb65178c0481f1,369.797386262853
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,565.167183001025
f0d08da594cee151c351acda8e05cedb7aa8f2e6,560.170912978669
cd2030092aacaa9580845fc92189ad3bc1a88129,412.046783429803
1372e1ae0bd729de3f59baae76f62b02b73b21ac,480.927746824876
3a74629fd3af085f644ada2fd31359de263dc95d,460.699710616384
c5c4d066740c70017879a186e3df0b148edb1785,413.933051654048
93622845055ef268067ee6964763aff9683e8360,426.254779873787
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,392.424078765749
7e760b93b2a189673c81aff7015aca45b4f50f3e,459.731692367844
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,5.99449105428182
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,435.277801591214
04013eb3b9f5e047e3c384cbc124d6be434890c1,400.742962274181
da0d4b43fd0c5896ab67944d72aa269aa842668e,610.252649446672
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,473.320129366044
bf751d79db8096cf876ac75002003bf2a7da2035,424.515812243044
6e85f5878fde0da41bcbdeb1050e561c334bc31f,14.3054863103265
726af52ecc5309864376cfbb79843e4d9bc67eb0,514.907115472482
cdad5bfc0354572880fa799d9a0af784137de4a0,0
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,505.898586913167
9cb5797ed8f7ede425ba307f769774b42460774c,463.559772902156
ac75c3f733f769455017ffdcf9b4ef75af3f853b,408.586491895723
8c408798149631973f52a14f363b604349f3425d,589.715453846326
b2994317d9802cb04c018f57f863aaa6fae7a2b7,0
0f1c44bdb576aa13a22627c4415521e2a68398e9,0
b04c28955fd0f07bf69fc01d69aed8d166814b31,424.427477602652
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,442.176833992779
fa2603e1077c05493a48a74c6365a8d938b9bb58,444.984185665006
0432abb93e94758393c78d674c53761c8e7547b2,412.941544594492
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,547.174691095364
40e4c903604e672a031abf55a0e9d0be2499e19d,553.623944832742
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,559.035742282579
ae275ec587fa99cbc535a14b099e9a53418ad6f5,613.118382748191
a40bcb038126e8fcc18613587d349c451b17495e,668.841335677628
9b19bbaedd6ecaef988bef930c5793119b19dc00,429.616008721034
62d3a19afc54c1410e6e771ea29b909f8796cdcc,6.20105888540922
d20057efa140f475a2ab2abe27411b82e8da0e5e,27.551872382826
96e1a9ae54f3094c2837def24b35651fd65b7683,0
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,421.012566683158
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,475.044324395649
f97828327a4314a4678a907d32d289e43235a80f,0
46ef075a91ce3096159d24ef137e502955a2e92a,433.859595888714
525cdb6a9a5f67818cf00847195ba88f8fe91978,0
0fd2ebb2cba41467a2f1f064879e27c14671db11,453.956306113759
1a4a64788e42e62aebaf976e118e4312f271be20,546.534239067921
53c0a7d0d86fd533212fc581cf32c5cccadc294a,0
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,489.059867791381
fb888df8e882e6c0d8422fbd16748fe087fba56a,65.2804311091112
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,467.477740503134
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,11.6790040120992
d920d310fa85f5d607cddd3f366d1fb4901372da,480.051575249993
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,486.704911154881
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,0
ba01e15e5a2f24d0dd9b724618655a329ad61213,462.919238069542
dbeac2f05498472ec708163898309999efef03f2,384.655254470904
31782322f561ad5f596f6ae148c8204fad23705f,0
bfd9561d59f723b856dbcc1ce674e11bba238a99,0
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,545.734177936853
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,456.760625023604
825b9a5eb0d8725082051b41e082aed01dc9be7e,406.446483316149
67d77c90ad21e26bfc94677547f6910b01dc1d32,432.106974160646
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,0
74271d115ce6ed32aa2aa834385200a606c62bce,361.482896022124
6efd349903f7b391b6f920cc76de7b507258a8c9,411.845464528051
e85ffa10d21d03b9b4e925b5808dde341be4a62e,10.0510892527303
c0934de7b64b1ea909ce77c97580606e18936874,611.845940010646
f81906feca10f1eeb5153e9f662a06040dc795c9,547.56783581011
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,428.977393016654
2ad02e38865830766bb87531dcb154852364eb39,545.607298711034
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,9.51816021469683
f986cc713f62755c8e4e47a388f9775fe2f46b40,455.136559642589
143481c553f2f07d71a7b02d4364cf716eb213c3,538.25395893767
7c2c0ca131808098924fa3305efe67029c95e527,514.442984984812
862074b9b6dcb5e90476279725b9d0aa991f1e86,405.061084737961
a5873b09206a34e65ff84c5d12d27998701220b4,431.485884592027
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,426.623905455072
cd532929efcd6be773ba62fc83c631a77eb24e94,633.866500154031
64a70bc39c408304ecb8e572765315a3896ff833,478.304633542931
5573caf7f47589820461e64565f85c11bf9f122b,453.552294139795
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,573.283249707356
e7f989fad23aa525007003e7d1382ae56c9947f5,483.215168069787
44b8f6f734d554fec0da2e60da8d27868798c802,487.458457394565
ae0ce3518210a23804d30a83c92f5c2da6fe1382,0
34d6082a74330b3f5bc565fc573674afaa03f661,719.978138345406
d25c087f96c3997d6328b953d4a710d27ef5838a,459.784983769288
0e916480daf872f3cfd63c9decda513616804b6a,0
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,0
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,492.878846978745
e447d3f2d58677fd267d7a03f501ef642a1d4e06,406.359670108526
fbe1950b1a096572f21ea11345473fefcba6c84c,438.815694409074
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,10.9697336398095
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,463.916164362692
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,0
48bb95f95bf1597bd67366fb50610ada3df98863,433.73512543548
51ae593280f360e68b5400abcbb0d37f1ecade71,696.463116230486
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,0
d306f972ccb66cdd4b336af47af14e1bf8240cec,12.1754669689235
8a1a696322f3f7e0861982fbca06cdbb039832d9,4.44692277360483
6058199e6bda1e0af51a1186b65ff76d4fe4035c,538.02215892175
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,435.358847497649
31a4df5d818242efa0d50309c9bd5e503d3811fe,463.716586634825
89c71043264315c4e0eea0f8775363a12dc82061,405.814729989647
81d76646552b14b85adb5d258e5a135fd7ddb86a,465.846784841159
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,0
b63eff83ebc02e1bc7a73477edda3b76a05571b6,9.26801044221757
c4a3b96cff4393b06246604527f1a558ad8b66b3,549.666352246703
dc284de80ad0db4a78bee253f995f0920e340cfa,0
45eab0d008b4971810ca4b2d7b735916d9991a9a,611.788262855081
982fd0566d5924b506fe1477fda3513984c4c702,558.157862805916
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,496.022413976197
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,431.801395063008
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,0
8cadd025151167286941b7d4f113e0335e046bbb,577.705548928105
412696b14eed4da0a81260862fbe1855d8fc75a1,20.8559674224225
6629196865947bb489338e3fa1c9f0e56614ee72,508.488297864871
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,380.45109615626
bff7d200b32aa005540af908fb325a46ca9bb742,400.598995024045
22a2734a900eec40dd32ef379894cfafe40c63c6,8.07304213755357
edfe4f7961749b29d0bcb06933f1a8710846e116,0
5d42040f9935aff1dabc32c4f5a578148138e1af,421.672691799847
bd01964e27b0e530ca458b382b07493aeb48a2ef,433.927214137037
6588cdc7aef843b1775104bc38017bb3f808c7bc,445.058495758742
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,597.674740157914
1d705b7b461dfd626645d5df319ab733c1c1ca73,496.50589910134
106b58912414f794e754883865bf6e4cf68adfbc,480.754159631332
308f5a51e95317261a7d66fa83feaf3504542cbe,0
973c923e39db780e329a64c6049dc85d9be17978,417.198518051673
19dd82f8d74cf3f076d24e9985dae14d95a9318a,1.641324664186
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,430.75633881434
7f9879b40a268318e2a969e73156aa9df7a48c13,529.540934695167
3060b85e8d3e20b11f4391e64c6f916cede388c5,0
866d7784ed1380003929da44f965aef9339702f9,570.22322640095
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,461.685753142786
032ef02de121b7ab5f2ee4ffab719f464050f862,9.00599592409768
68040110ffe6ecacbbff5e21086c8c416132a22c,0
f66562b958e6349449b87fea0a01fab214f6ec8b,360.090103635024
beefc7a89a2d9882e5983d80e356f8b7c23994f7,486.84612341649
82d7709a8445664e93038482fbfee478e8a40273,493.299162788761
e3929d32c498f8e45ae326017cf7c60308880d94,583.740297475698
9da35674034a0a1373298436fdfb2f1d840a6da2,444.101875028326
6d980e58439452168c46e569c5671e7820d0800b,18.8666635292467
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,426.213215949366
2f8e05c2d702db25093589b14295ab88abf009e0,23.3720693068145
407861b22074fd4b864404e8ef0942947c9ec7d7,3.00601620813556
d426e04457c4fc8b4068a7da6805a7ab8e07224d,459.759289651839
70aa6679bdb9627324f6626534a7709cdcbdb0f8,11.8708649713435
f5c04dc290d6706af8214800e25be19129dc9f7b,433.279233369735
cd20ace0b8fb57cecb028764042f1c7851d39507,438.406617558557
eb5f0ef501357740c2ac626bf1ce233475aa47af,474.973271417253
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,0
383f9cdf1c3d46a2cd312345792cf74f15e4b746,543.288855222667
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,12.691033965575
fe23ba819708fa369addcf9e6dcc7657cab3a96a,463.465813443723
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,615.989715876486
c4e415962974bee4963519523194e05c3638dd39,21.5295465121222
d50835b7ccba559c85daac789b52a4dd31e98eb9,0
b0e8139fa43e8c764878dcd69f3548d74353d838,465.43984905368
e023d054a9a69d221946660afd3b8cabfcd05230,10.5171617667951
9284a89fdbdd88fe9877dad42e9984e7e2484e20,486.368450883536
f4c4cee74ce9ede036564ef9b80aba39c768e126,406.540762458097
b1b16d232ac65293996ef45fcac75a0fca3e7325,47.2782399291243
b8fb9eb73a9f599896d49678bdab39e07479b2ba,400.269698264575
c04b0546f83b9eb90d11ca7597181b9ef956a80a,0
bee771ff249f080561ad1b67c3a0050a3ab89b32,484.510944306122
b1cb99c8b63b442384c0af490ca27366e5a91489,0
809ec35d37a181001a42e6340709505e78a2c577,441.22868542217
67da0b704f0c6cc6037509ab516aaaf58fd950b0,475.090870380959
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,443.399817069787
4617bca8992d06315c5592eb69d2493ac7ddf543,0
60290f6053f0e9a625bc9d2f699ca507e8985292,400.399007427082
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,459.802736318612
89d16717c0a898a0955477e778e309036aa6e584,0
151d112bc6f05c1069b4b743f73f92a08826741e,0
a90416a3b247048aaff99c5f2f88a45e2dc20046,1.32774404091996
4dff8608a5941c894c2f71aae910da722b5b2b2d,423.965080272219
67833093fd0fde740199378acf55c33de750736f,464.827445427639
23c6b7ea47102c0ba28ac805a03304d515494ecd,511.359798390441
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,15.1465225936852
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,433.963054058591
68b155dada9a40aafaaa7714e063a432dd8275d6,394.94144768705
bd21086734939a7c2bc239854d12d7b8b2009fd6,0
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,617.823242920503
04df4468d9913083f7984969a8b2892f210b4193,398.424498825407
cc2a0d12abf9b0917d668bec85e91fafddac7c45,525.284236218821
3c5e07f1980f7cd16cd801e5f1b4f02825274201,15.0315341039282
e9b1849607e9d8ab47b7fc39be369805313dda59,390.401936527852
f4908c99ff49fb68410ac0d479e7def865dbff16,0
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,0
8919315667eed33ef7df11b0dcfc40d6d69163b8,0
0adec45c06749fe632ed2304c345b14418d15871,0
95a22a438d6ae5aae37830d6a7fc74e75fc981af,457.219825552178
27584421ac81833fb4ccf564a6fcdd4ac2b698be,551.073593427361
e720fd525ae844a709b93fdb28f7914c48d8160d,533.284209609341
24fa503c4c1225e71a37fe92b354c626e099cbb6,584.368019499635
6af857c10637e8e60ee8723080d306cf45181a2f,613.351064666239
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,0
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,446.263745360017
fe61cad7894d78b02178a3eb5ec99ffdb5351160,15.0182425474951
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,13.6176760621674
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,461.979952887696
3a9507cc35b592af5172dd8ebb28cc89827e3f68,418.779213682294
132375a118767bda43cef7d17fb9ee7e3910fda6,0
551f1885fa0f60bb05f612a39cafe53130ac961e,422.8743993088
399626499b7dfe518b8a4a57b801dae132f325db,0
cc3750ac71c85cc688659b3eb20dc112738eb623,667.352407140229
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,427.110751984241
9c87e30e40e82eba487a7fb0b594eb881db74389,375.73802848286
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,1.18875098823995
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,431.742508671493
f3931aca05bc6c99fe0c03619fc54098c0c515ef,16.6359877222553
16f6526457cc7d849c2a9829efa0e021c78353f0,500.834679103198
74b0cbfbe74747c9780b564db3e624d3c19878a2,423.080144930589
fc67a6d22a9d1beadaf42cd714789d5749800b19,417.241646635176
d0c7acbad13d292e637f23633da232e29186e20c,447.213744809804
b921a4ac834cc1109c06e7c1de9439c0daf16e06,531.327663882152
e31ee5529458da77ca3239ca06f64465e737e454,435.288800943083
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,1.95091983145822
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,457.308853357281
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,539.305598744163
b095a86f58a41adaf4197caac4b38de0a96a4058,0
05a25962f9f30d8544842ec3d79244e99d11017b,606.23797367467
458f801c533d802e3655e9bbced52ee22826f197,462.225610072315
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,420.142467680947
293ffd1359a352518d31928214161b644128851e,537.880941674074
95068b8d72613d8b51b22243060dd50a498e4dbf,506.824637332738
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,382.634035526409
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,469.354509810275
758e005c28f680380e79d7935f29ce42c3b49dfe,523.134075671417
881348d182c96239cf7f78a13cefa5adb47fb752,0
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,494.258590629303
